filename,heroname,x,y201806270214i09.jpg,典韦.png,23,184
201806270232i43.jpg,貂蝉.png,220,145
201806270232i43.jpg,达摩.png,26,80
201806270232i43.jpg,雅典娜.png,5,73
201806270232i44.jpg,典韦.png,33,129
201806270232i44.jpg,女娲.png,147,128
201806270232i44.jpg,李白.png,57,204
201806270232i44.jpg,狄仁杰.png,260,111
201806270232i44.jpg,蔡文姬.png,231,255
201806270232i44.jpg,貂蝉.png,219,148
201806270232i44.jpg,达摩.png,20,82
201806270232i44.jpg,阿珂.png,218,271
201806270232i44.jpg,雅典娜.png,11,64
201806270232i45.jpg,典韦.png,33,129
201806270232i45.jpg,女娲.png,146,129
201806270232i45.jpg,李白.png,22,3
201806270232i45.jpg,狄仁杰.png,28,163
201806270232i45.jpg,蔡文姬.png,227,260
201806270232i45.jpg,貂蝉.png,217,148
201806270232i45.jpg,达摩.png,15,72
201806270232i45.jpg,阿珂.png,212,275
201806270232i45.jpg,雅典娜.png,19,54
201806270232i46.jpg,典韦.png,33,128
201806270232i46.jpg,哪吒.png,28,39
201806270232i46.jpg,女娲.png,147,128
201806270232i46.jpg,李白.png,87,264
201806270232i46.jpg,狄仁杰.png,156,207
201806270232i46.jpg,蔡文姬.png,223,266
201806270232i46.jpg,貂蝉.png,212,149
201806270232i46.jpg,达摩.png,255,190
201806270232i46.jpg,雅典娜.png,20,53
201806270232i47.jpg,典韦.png,30,121
201806270232i47.jpg,女娲.png,148,126
201806270232i47.jpg,狄仁杰.png,44,84
201806270232i47.jpg,蔡文姬.png,217,255
201806270232i47.jpg,貂蝉.png,211,149
201806270232i47.jpg,达摩.png,41,88
201806270232i47.jpg,雅典娜.png,28,44
201806270232i48.jpg,典韦.png,30,121
201806270232i48.jpg,哪吒.png,18,46
201806270232i48.jpg,女娲.png,144,126
201806270232i48.jpg,干将莫邪.png,234,272
201806270232i48.jpg,李白.png,56,203
201806270232i48.jpg,狄仁杰.png,260,187
201806270232i48.jpg,蔡文姬.png,210,240
201806270232i48.jpg,貂蝉.png,222,140
201806270232i48.jpg,达摩.png,255,86
201806270232i48.jpg,阿珂.png,197,276
201806270232i48.jpg,雅典娜.png,31,40
201806270232i49.jpg,典韦.png,30,122
201806270232i49.jpg,女娲.png,140,127
201806270232i49.jpg,干将莫邪.png,237,262
201806270232i49.jpg,李白.png,56,203
201806270232i49.jpg,狄仁杰.png,261,181
201806270232i49.jpg,貂蝉.png,222,140
201806270232i49.jpg,达摩.png,255,86
201806270232i49.jpg,雅典娜.png,27,42
201806270232i51.jpg,典韦.png,30,123
201806270232i51.jpg,哪吒.png,39,39
201806270232i51.jpg,女娲.png,128,127
201806270232i51.jpg,李白.png,57,203
201806270232i51.jpg,狄仁杰.png,82,272
201806270232i51.jpg,蔡文姬.png,223,240
201806270232i51.jpg,貂蝉.png,222,140
201806270232i51.jpg,达摩.png,5,52
201806270232i51.jpg,阿珂.png,210,264
